"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","origWordsBetween","targetWordsBetween"
"140255","act","7","54","6",",774316,",",759070,",0,"[{'id': 774316, 'book_id': 'act', 'chapter': '7', 'verse': '54', 'word_num': 6, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 759070, 'book_id': 'act', 'chapter': '7', 'verse': '54', 'word_num': 8, 'word': 'their', 'occurrence': 1}]","their",1,"αὐτῶν = their",0.04118173679498657,0,0
"140261","act","7","54","12",",774322,",",759078,",0,"[{'id': 774322, 'book_id': 'act', 'chapter': '7', 'verse': '54', 'word_num': 12, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 759078, 'book_id': 'act', 'chapter': '7', 'verse': '54', 'word_num': 16, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"140301","act","7","57","6",",774366,",",759136,",0,"[{'id': 774366, 'book_id': 'act', 'chapter': '7', 'verse': '57', 'word_num': 7, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 759136, 'book_id': 'act', 'chapter': '7', 'verse': '57', 'word_num': 9, 'word': 'their', 'occurrence': 1}]","their",1,"αὐτῶν = their",0.04118173679498657,0,0
"140306","act","7","57","11",",774371,",",759141,",0,"[{'id': 774371, 'book_id': 'act', 'chapter': '7', 'verse': '57', 'word_num': 12, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 759141, 'book_id': 'act', 'chapter': '7', 'verse': '57', 'word_num': 14, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"140315","act","7","58","11",",774384,",",759158,",0,"[{'id': 774384, 'book_id': 'act', 'chapter': '7', 'verse': '58', 'word_num': 12, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 759158, 'book_id': 'act', 'chapter': '7', 'verse': '58', 'word_num': 13, 'word': 'their', 'occurrence': 1}]","their",1,"αὐτῶν = their",0.04118173679498657,0,0
"140340","act","7","60","10",",774414,",",759206,759207,",0,"[{'id': 774414, 'book_id': 'act', 'chapter': '7', 'verse': '60', 'word_num': 10, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 759206, 'book_id': 'act', 'chapter': '7', 'verse': '60', 'word_num': 20, 'word': 'against', 'occurrence': 1}, {'id': 759207, 'book_id': 'act', 'chapter': '7', 'verse': '60', 'word_num': 21, 'word': 'them', 'occurrence': 1}]","against them",2,"αὐτοῖς = against them",0.0026857654431512983,0,0
"140351","act","8","1","5",",774428,",",759221,",0,"[{'id': 774428, 'book_id': 'act', 'chapter': '8', 'verse': '1', 'word_num': 6, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759221, 'book_id': 'act', 'chapter': '8', 'verse': '1', 'word_num': 5, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140387","act","8","2","10",",774467,",",759261,",0,"[{'id': 774467, 'book_id': 'act', 'chapter': '8', 'verse': '2', 'word_num': 11, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,0,"[{'id': 759261, 'book_id': 'act', 'chapter': '8', 'verse': '2', 'word_num': 9, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτῷ = him",0.06714413607878246,0,0
"140420","act","8","5","9",",774502,",",759308,759309,",0,"[{'id': 774502, 'book_id': 'act', 'chapter': '8', 'verse': '5', 'word_num': 9, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,1,"[{'id': 759308, 'book_id': 'act', 'chapter': '8', 'verse': '5', 'word_num': 9, 'word': 'to', 'occurrence': 2}, {'id': 759309, 'book_id': 'act', 'chapter': '8', 'verse': '5', 'word_num': 10, 'word': 'them', 'occurrence': 1}]","to them",2,"αὐτοῖς = to them",0.025067144136078783,0,0
"140433","act","8","6","10",",774518,",",759330,",0,"[{'id': 774518, 'book_id': 'act', 'chapter': '8', 'verse': '6', 'word_num': 13, 'word': 'αὐτοὺς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτοὺς",1,0,"[{'id': 759330, 'book_id': 'act', 'chapter': '8', 'verse': '6', 'word_num': 18, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτοὺς = them",0.050134288272157566,0,0
"140503","act","8","11","2",",774589,",",759425,759426,",0,"[{'id': 774589, 'book_id': 'act', 'chapter': '8', 'verse': '11', 'word_num': 2, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 759425, 'book_id': 'act', 'chapter': '8', 'verse': '11', 'word_num': 2, 'word': 'to', 'occurrence': 1}, {'id': 759426, 'book_id': 'act', 'chapter': '8', 'verse': '11', 'word_num': 3, 'word': 'him', 'occurrence': 1}]","to him",2,"αὐτῷ = to him",0.03312444046553268,0,0
"140510","act","8","11","9",",774597,",",759431,",0,"[{'id': 774597, 'book_id': 'act', 'chapter': '8', 'verse': '11', 'word_num': 10, 'word': 'αὐτούς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτούς",1,0,"[{'id': 759431, 'book_id': 'act', 'chapter': '8', 'verse': '11', 'word_num': 8, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτούς = them",0.03491495076096687,0,0
"140534","act","8","13","3",",774623,",",759468,",0,"[{'id': 774623, 'book_id': 'act', 'chapter': '8', 'verse': '13', 'word_num': 4, 'word': 'αὐτὸς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RE,,,3NMS,'}]","αὐτὸς",1,0,"[{'id': 759468, 'book_id': 'act', 'chapter': '8', 'verse': '13', 'word_num': 2, 'word': 'himself', 'occurrence': 1}]","himself",1,"αὐτὸς = himself",0.006266786034019696,0,0
"140565","act","8","14","15",",774655,",",759511,",0,"[{'id': 774655, 'book_id': 'act', 'chapter': '8', 'verse': '14', 'word_num': 16, 'word': 'αὐτοὺς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτοὺς",1,0,"[{'id': 759511, 'book_id': 'act', 'chapter': '8', 'verse': '14', 'word_num': 18, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτοὺς = them",0.050134288272157566,0,0
"140573","act","8","15","4",",774663,",",759523,",0,"[{'id': 774663, 'book_id': 'act', 'chapter': '8', 'verse': '15', 'word_num': 4, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,0,"[{'id': 759523, 'book_id': 'act', 'chapter': '8', 'verse': '15', 'word_num': 8, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτῶν = them",0.02954341987466428,0,0
"140583","act","8","16","5",",774673,",",759541,759542,",0,"[{'id': 774673, 'book_id': 'act', 'chapter': '8', 'verse': '16', 'word_num': 5, 'word': 'αὐτῶν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMP,'}]","αὐτῶν",1,1,"[{'id': 759541, 'book_id': 'act', 'chapter': '8', 'verse': '16', 'word_num': 10, 'word': 'of', 'occurrence': 1}, {'id': 759542, 'book_id': 'act', 'chapter': '8', 'verse': '16', 'word_num': 11, 'word': 'them', 'occurrence': 1}]","of them",2,"αὐτῶν = of them",0.007162041181736795,0,0
"140600","act","8","17","5",",774690,",",759562,",0,"[{'id': 774690, 'book_id': 'act', 'chapter': '8', 'verse': '17', 'word_num': 5, 'word': 'αὐτούς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτούς",1,0,"[{'id': 759562, 'book_id': 'act', 'chapter': '8', 'verse': '17', 'word_num': 6, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτούς = them",0.03491495076096687,0,0
"140620","act","8","18","15",",774711,",",759590,",0,"[{'id': 774711, 'book_id': 'act', 'chapter': '8', 'verse': '18', 'word_num': 16, 'word': 'αὐτοῖς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMP,'}]","αὐτοῖς",1,0,"[{'id': 759590, 'book_id': 'act', 'chapter': '8', 'verse': '18', 'word_num': 21, 'word': 'them', 'occurrence': 1}]","them",1,"αὐτοῖς = them",0.03581020590868397,0,0
"140639","act","8","20","4",",774732,",",759616,",0,"[{'id': 774732, 'book_id': 'act', 'chapter': '8', 'verse': '20', 'word_num': 4, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 759616, 'book_id': 'act', 'chapter': '8', 'verse': '20', 'word_num': 4, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"140775","act","8","27","17",",774880,",",759800,",0,"[{'id': 774880, 'book_id': 'act', 'chapter': '8', 'verse': '27', 'word_num': 18, 'word': 'αὐτῆς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GFS,'}]","αὐτῆς",1,0,"[{'id': 759800, 'book_id': 'act', 'chapter': '8', 'verse': '27', 'word_num': 27, 'word': 'her', 'occurrence': 1}]","her",1,"αὐτῆς = her",0.021486123545210387,0,0
"140788","act","8","28","7",",774894,",",759815,",0,"[{'id': 774894, 'book_id': 'act', 'chapter': '8', 'verse': '28', 'word_num': 8, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759815, 'book_id': 'act', 'chapter': '8', 'verse': '28', 'word_num': 6, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140809","act","8","30","4",",774917,",",759844,",0,"[{'id': 774917, 'book_id': 'act', 'chapter': '8', 'verse': '30', 'word_num': 5, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759844, 'book_id': 'act', 'chapter': '8', 'verse': '30', 'word_num': 7, 'word': 'him', 'occurrence': 2}]","him",1,"αὐτοῦ = him",0.04028648164726947,0,0
"140837","act","8","31","16",",774948,",",759880,",0,"[{'id': 774948, 'book_id': 'act', 'chapter': '8', 'verse': '31', 'word_num': 19, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,0,"[{'id': 759880, 'book_id': 'act', 'chapter': '8', 'verse': '31', 'word_num': 21, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτῷ = him",0.06714413607878246,0,0
"140857","act","8","32","19",",774969,",",759907,",0,"[{'id': 774969, 'book_id': 'act', 'chapter': '8', 'verse': '32', 'word_num': 20, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 759907, 'book_id': 'act', 'chapter': '8', 'verse': '32', 'word_num': 26, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτὸν = his",0.0035810205908683975,0,0
"140863","act","8","32","25",",774976,",",759916,",0,"[{'id': 774976, 'book_id': 'act', 'chapter': '8', 'verse': '32', 'word_num': 27, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759916, 'book_id': 'act', 'chapter': '8', 'verse': '32', 'word_num': 35, 'word': 'his', 'occurrence': 2}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140867","act","8","33","3",",774982,",",759920,",0,"[{'id': 774982, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 5, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759920, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 2, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140870","act","8","33","6",",774986,",",759929,",0,"[{'id': 774986, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 9, 'word': 'αὐτοῦ', 'occurrence': 2, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759929, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 11, 'word': 'his', 'occurrence': 2}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140879","act","8","33","15",",774996,",",759932,",0,"[{'id': 774996, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 19, 'word': 'αὐτοῦ', 'occurrence': 3, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759932, 'book_id': 'act', 'chapter': '8', 'verse': '33', 'word_num': 14, 'word': 'his', 'occurrence': 3}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140904","act","8","35","4",",775024,",",759965,",0,"[{'id': 775024, 'book_id': 'act', 'chapter': '8', 'verse': '35', 'word_num': 6, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 759965, 'book_id': 'act', 'chapter': '8', 'verse': '35', 'word_num': 3, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"140911","act","8","35","11",",775032,",",759978,759979,",0,"[{'id': 775032, 'book_id': 'act', 'chapter': '8', 'verse': '35', 'word_num': 14, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 759978, 'book_id': 'act', 'chapter': '8', 'verse': '35', 'word_num': 16, 'word': 'to', 'occurrence': 1}, {'id': 759979, 'book_id': 'act', 'chapter': '8', 'verse': '35', 'word_num': 17, 'word': 'him', 'occurrence': 1}]","to him",2,"αὐτῷ = to him",0.03312444046553268,0,0
"140936","act","8","37","2",",775057,",",,",0,"[{'id': 775057, 'book_id': 'act', 'chapter': '8', 'verse': '37', 'word_num': 2, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,,DMS,'}]","αὐτῷ",1,0,"[]","",0,"αὐτῷ = ",0.0008952551477170994,0,1
"140973","act","8","38","18",",775098,",",760054,",0,"[{'id': 775098, 'book_id': 'act', 'chapter': '8', 'verse': '38', 'word_num': 19, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 760054, 'book_id': 'act', 'chapter': '8', 'verse': '38', 'word_num': 23, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"140987","act","8","39","13",",775113,",",760077,",0,"[{'id': 775113, 'book_id': 'act', 'chapter': '8', 'verse': '39', 'word_num': 14, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760077, 'book_id': 'act', 'chapter': '8', 'verse': '39', 'word_num': 22, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"140995","act","8","39","21",",775121,",",760082,",0,"[{'id': 775121, 'book_id': 'act', 'chapter': '8', 'verse': '39', 'word_num': 22, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 760082, 'book_id': 'act', 'chapter': '8', 'verse': '39', 'word_num': 27, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"141010","act","8","40","13",",775137,",",760103,",0,"[{'id': 775137, 'book_id': 'act', 'chapter': '8', 'verse': '40', 'word_num': 14, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760103, 'book_id': 'act', 'chapter': '8', 'verse': '40', 'word_num': 18, 'word': 'he', 'occurrence': 1}]","he",1,"αὐτὸν = he",0.01342882721575649,0,0
"141030","act","9","2","2",",775158,",",760129,",0,"[{'id': 775158, 'book_id': 'act', 'chapter': '9', 'verse': '2', 'word_num': 2, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 760129, 'book_id': 'act', 'chapter': '9', 'verse': '2', 'word_num': 4, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτοῦ = him",0.04028648164726947,0,0
"141055","act","9","3","3",",775185,",",760164,760165,",0,"[{'id': 775185, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 5, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,1,"[{'id': 760164, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 7, 'word': 'as', 'occurrence': 1}, {'id': 760165, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 8, 'word': 'he', 'occurrence': 2}]","as he",2,"αὐτὸν = as he",0.0008952551477170994,0,0
"141061","act","9","3","9",",775191,",",760173,760174,",0,"[{'id': 775191, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 11, 'word': 'αὐτὸν', 'occurrence': 2, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,1,"[{'id': 760173, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 16, 'word': 'on', 'occurrence': 1}, {'id': 760174, 'book_id': 'act', 'chapter': '9', 'verse': '3', 'word_num': 17, 'word': 'him', 'occurrence': 1}]","on him",2,"αὐτὸν = on him",0.0017905102954341987,0,0
"141074","act","9","4","8",",775205,",",760191,760192,",0,"[{'id': 775205, 'book_id': 'act', 'chapter': '9', 'verse': '4', 'word_num': 8, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 760191, 'book_id': 'act', 'chapter': '9', 'verse': '4', 'word_num': 11, 'word': 'to', 'occurrence': 2}, {'id': 760192, 'book_id': 'act', 'chapter': '9', 'verse': '4', 'word_num': 12, 'word': 'him', 'occurrence': 1}]","to him",2,"αὐτῷ = to him",0.03312444046553268,0,0
"141113","act","9","7","5",",775244,",",760241,760242,",0,"[{'id': 775244, 'book_id': 'act', 'chapter': '9', 'verse': '7', 'word_num': 5, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 760241, 'book_id': 'act', 'chapter': '9', 'verse': '7', 'word_num': 6, 'word': 'with', 'occurrence': 1}, {'id': 760242, 'book_id': 'act', 'chapter': '9', 'verse': '7', 'word_num': 7, 'word': 'him', 'occurrence': 1}]","with him",2,"αὐτῷ = with him",0.0017905102954341987,0,0
"141132","act","9","8","9",",775264,",",760262,",0,"[{'id': 775264, 'book_id': 'act', 'chapter': '9', 'verse': '8', 'word_num': 10, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 760262, 'book_id': 'act', 'chapter': '9', 'verse': '8', 'word_num': 10, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"141137","act","9","8","14",",775269,",",760271,",0,"[{'id': 775269, 'book_id': 'act', 'chapter': '9', 'verse': '8', 'word_num': 15, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760271, 'book_id': 'act', 'chapter': '9', 'verse': '8', 'word_num': 19, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"141161","act","9","10","11",",775295,",",760306,",0,"[{'id': 775295, 'book_id': 'act', 'chapter': '9', 'verse': '10', 'word_num': 11, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760306, 'book_id': 'act', 'chapter': '9', 'verse': '10', 'word_num': 14, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"141177","act","9","11","4",",775311,",",760324,",0,"[{'id': 775311, 'book_id': 'act', 'chapter': '9', 'verse': '11', 'word_num': 4, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 760324, 'book_id': 'act', 'chapter': '9', 'verse': '11', 'word_num': 5, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
"141206","act","9","12","10",",775341,",",760370,760371,",0,"[{'id': 775341, 'book_id': 'act', 'chapter': '9', 'verse': '12', 'word_num': 10, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,1,"[{'id': 760370, 'book_id': 'act', 'chapter': '9', 'verse': '12', 'word_num': 17, 'word': 'on', 'occurrence': 1}, {'id': 760371, 'book_id': 'act', 'chapter': '9', 'verse': '12', 'word_num': 18, 'word': 'him', 'occurrence': 1}]","on him",2,"αὐτῷ = on him",0.0026857654431512983,0,0
"141242","act","9","15","3",",775381,",",760422,",0,"[{'id': 775381, 'book_id': 'act', 'chapter': '9', 'verse': '15', 'word_num': 3, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760422, 'book_id': 'act', 'chapter': '9', 'verse': '15', 'word_num': 5, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"141266","act","9","16","3",",775407,",",760452,",0,"[{'id': 775407, 'book_id': 'act', 'chapter': '9', 'verse': '16', 'word_num': 3, 'word': 'αὐτῷ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3DMS,'}]","αὐτῷ",1,0,"[{'id': 760452, 'book_id': 'act', 'chapter': '9', 'verse': '16', 'word_num': 4, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτῷ = him",0.06714413607878246,0,0
"141269","act","9","16","6",",775410,",",760455,",0,"[{'id': 775410, 'book_id': 'act', 'chapter': '9', 'verse': '16', 'word_num': 6, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760455, 'book_id': 'act', 'chapter': '9', 'verse': '16', 'word_num': 7, 'word': 'he', 'occurrence': 1}]","he",1,"αὐτὸν = he",0.01342882721575649,0,0
"141285","act","9","17","11",",775427,",",760473,",0,"[{'id': 775427, 'book_id': 'act', 'chapter': '9', 'verse': '17', 'word_num': 11, 'word': 'αὐτὸν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτὸν",1,0,"[{'id': 760473, 'book_id': 'act', 'chapter': '9', 'verse': '17', 'word_num': 12, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτὸν = him",0.10295434198746643,0,0
"141312","act","9","18","3",",775455,",",760517,",0,"[{'id': 775455, 'book_id': 'act', 'chapter': '9', 'verse': '18', 'word_num': 3, 'word': 'αὐτοῦ', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3GMS,'}]","αὐτοῦ",1,0,"[{'id': 760517, 'book_id': 'act', 'chapter': '9', 'verse': '18', 'word_num': 7, 'word': 'his', 'occurrence': 1}]","his",1,"αὐτοῦ = his",0.18889883616830797,0,0
"141372","act","9","21","25",",775520,",",760601,",0,"[{'id': 775520, 'book_id': 'act', 'chapter': '9', 'verse': '21', 'word_num': 26, 'word': 'αὐτοὺς', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMP,'}]","αὐτοὺς",1,0,"[{'id': 760601, 'book_id': 'act', 'chapter': '9', 'verse': '21', 'word_num': 38, 'word': 'them', 'occurrence': 2}]","them",1,"αὐτοὺς = them",0.050134288272157566,0,0
"141404","act","9","23","9",",775552,",",760644,",0,"[{'id': 775552, 'book_id': 'act', 'chapter': '9', 'verse': '23', 'word_num': 9, 'word': 'αὐτόν', 'occurrence': 1, 'strong': 'G08460', 'lemma': 'αὐτός', 'morph': 'Gr,RP,,,3AMS,'}]","αὐτόν",1,0,"[{'id': 760644, 'book_id': 'act', 'chapter': '9', 'verse': '23', 'word_num': 12, 'word': 'him', 'occurrence': 1}]","him",1,"αὐτόν = him",0.03670546105640107,0,0
