"id","book_id","chapter","verse","alignment_num","orig_lang_words","target_lang_words","origSpan","origWords","origWordsTxt","alignmentOrigWords","targetSpan","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","origWordsBetween","targetWordsBetween"
"509010","act","11","16","3",",1491442,",",1281843,",0,"[{'id': 1491442, 'book_id': 'act', 'chapter': '11', 'verse': '16', 'word_num': 3, 'word': 'ῥήματος', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,GNS,'}]","ῥήματος",1,0,"[{'id': 1281843, 'book_id': 'act', 'chapter': '11', 'verse': '16', 'word_num': 4, 'word': 'word', 'occurrence': 1}]","word",1,"ῥήματος = word",0.031746031746031744,0,0
"510487","act","13","42","8",",1492951,",",1283861,",0,"[{'id': 1492951, 'book_id': 'act', 'chapter': '13', 'verse': '42', 'word_num': 11, 'word': 'ῥήματα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANP,'}]","ῥήματα",1,0,"[{'id': 1283861, 'book_id': 'act', 'chapter': '13', 'verse': '42', 'word_num': 12, 'word': 'words', 'occurrence': 1}]","words",1,"ῥήματα = words",0.20634920634920634,0,0
"512471","act","16","38","5",",1494996,1494997,",",1286555,",1,"[{'id': 1494996, 'book_id': 'act', 'chapter': '16', 'verse': '38', 'word_num': 6, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,ANP,'}, {'id': 1494997, 'book_id': 'act', 'chapter': '16', 'verse': '38', 'word_num': 7, 'word': 'ῥήματα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANP,'}]","τὰ ῥήματα",2,0,"[{'id': 1286555, 'book_id': 'act', 'chapter': '16', 'verse': '38', 'word_num': 5, 'word': 'words', 'occurrence': 1}]","words",1,"τὰ ῥήματα = words",0.07936507936507936,0,0
"518460","act","26","25","13",",1501143,",",1294779,",0,"[{'id': 1501143, 'book_id': 'act', 'chapter': '26', 'verse': '25', 'word_num': 12, 'word': 'ῥήματα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANP,'}]","ῥήματα",1,0,"[{'id': 1294779, 'book_id': 'act', 'chapter': '26', 'verse': '25', 'word_num': 17, 'word': 'words', 'occurrence': 1}]","words",1,"ῥήματα = words",0.20634920634920634,0,0
"519776","act","28","25","9",",1502498,",",1296653,",0,"[{'id': 1502498, 'book_id': 'act', 'chapter': '28', 'verse': '25', 'word_num': 9, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANS,'}]","ῥῆμα",1,0,"[{'id': 1296653, 'book_id': 'act', 'chapter': '28', 'verse': '25', 'word_num': 16, 'word': 'statement', 'occurrence': 1}]","statement",1,"ῥῆμα = statement",0.031746031746031744,0,0
"523917","rom","10","8","4",",1507007,",",1303021,",0,"[{'id': 1507007, 'book_id': 'rom', 'chapter': '10', 'verse': '8', 'word_num': 6, 'word': 'ῥῆμά', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμά",1,0,"[{'id': 1303021, 'book_id': 'rom', 'chapter': '10', 'verse': '8', 'word_num': 6, 'word': 'word', 'occurrence': 1}]","word",1,"ῥῆμά = word",0.015873015873015872,0,0
"523931","rom","10","8","18",",1507021,",",1303035,",0,"[{'id': 1507021, 'book_id': 'rom', 'chapter': '10', 'verse': '8', 'word_num': 20, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμα",1,0,"[{'id': 1303035, 'book_id': 'rom', 'chapter': '10', 'verse': '8', 'word_num': 20, 'word': 'word', 'occurrence': 2}]","word",1,"ῥῆμα = word",0.07936507936507936,0,0
"524053","rom","10","17","6",",1507156,",",1303218,1303219,",0,"[{'id': 1507156, 'book_id': 'rom', 'chapter': '10', 'verse': '17', 'word_num': 9, 'word': 'ῥήματος', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,GNS,'}]","ῥήματος",1,1,"[{'id': 1303218, 'book_id': 'rom', 'chapter': '10', 'verse': '17', 'word_num': 8, 'word': 'the', 'occurrence': 1}, {'id': 1303219, 'book_id': 'rom', 'chapter': '10', 'verse': '17', 'word_num': 9, 'word': 'word', 'occurrence': 1}]","the word",2,"ῥήματος = the word",0.015873015873015872,0,0
"524070","rom","10","18","15",",1507178,1507179,",",1303243,",1,"[{'id': 1507178, 'book_id': 'rom', 'chapter': '10', 'verse': '18', 'word_num': 20, 'word': 'τὰ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNP,'}, {'id': 1507179, 'book_id': 'rom', 'chapter': '10', 'verse': '18', 'word_num': 21, 'word': 'ῥήματα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNP,'}]","τὰ ῥήματα",2,0,"[{'id': 1303243, 'book_id': 'rom', 'chapter': '10', 'verse': '18', 'word_num': 21, 'word': 'words', 'occurrence': 1}]","words",1,"τὰ ῥήματα = words",0.07936507936507936,0,0
"536806","2co","12","4","7",",1520455,",",1322062,",0,"[{'id': 1520455, 'book_id': '2co', 'chapter': '12', 'verse': '4', 'word_num': 8, 'word': 'ῥήματα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANP,'}]","ῥήματα",1,0,"[{'id': 1322062, 'book_id': '2co', 'chapter': '12', 'verse': '4', 'word_num': 10, 'word': 'words', 'occurrence': 1}]","words",1,"ῥήματα = words",0.20634920634920634,0,0
"537164","2co","13","1","6",",1520816,",",1322609,",0,"[{'id': 1520816, 'book_id': '2co', 'chapter': '13', 'verse': '1', 'word_num': 13, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμα",1,0,"[{'id': 1322609, 'book_id': '2co', 'chapter': '13', 'verse': '1', 'word_num': 12, 'word': 'matter', 'occurrence': 1}]","matter",1,"ῥῆμα = matter",0.015873015873015872,0,0
"541434","eph","5","26","10",",1525167,",",1328707,1328708,",0,"[{'id': 1525167, 'book_id': 'eph', 'chapter': '5', 'verse': '26', 'word_num': 9, 'word': 'ῥήματι', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,DNS,'}]","ῥήματι",1,1,"[{'id': 1328707, 'book_id': 'eph', 'chapter': '5', 'verse': '26', 'word_num': 15, 'word': 'the', 'occurrence': 2}, {'id': 1328708, 'book_id': 'eph', 'chapter': '5', 'verse': '26', 'word_num': 16, 'word': 'word', 'occurrence': 1}]","the word",2,"ῥήματι = the word",0.015873015873015872,0,0
"541814","eph","6","17","14",",1525559,",",1329183,1329184,",0,"[{'id': 1525559, 'book_id': 'eph', 'chapter': '6', 'verse': '17', 'word_num': 13, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμα",1,1,"[{'id': 1329183, 'book_id': 'eph', 'chapter': '6', 'verse': '17', 'word_num': 14, 'word': 'the', 'occurrence': 4}, {'id': 1329184, 'book_id': 'eph', 'chapter': '6', 'verse': '17', 'word_num': 15, 'word': 'word', 'occurrence': 1}]","the word",2,"ῥῆμα = the word",0.031746031746031744,0,0
"551011","heb","1","3","14",",1535062,",",1342348,",0,"[{'id': 1535062, 'book_id': 'heb', 'chapter': '1', 'verse': '3', 'word_num': 15, 'word': 'ῥήματι', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,DNS,'}]","ῥήματι",1,0,"[{'id': 1342348, 'book_id': 'heb', 'chapter': '1', 'verse': '3', 'word_num': 21, 'word': 'word', 'occurrence': 1}]","word",1,"ῥήματι = word",0.015873015873015872,0,0
"552329","heb","6","5","4",",1536448,",",1344318,",0,"[{'id': 1536448, 'book_id': 'heb', 'chapter': '6', 'verse': '5', 'word_num': 4, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,ANS,'}]","ῥῆμα",1,0,"[{'id': 1344318, 'book_id': 'heb', 'chapter': '6', 'verse': '5', 'word_num': 6, 'word': 'word', 'occurrence': 1}]","word",1,"ῥῆμα = word",0.07936507936507936,0,0
"554289","heb","11","3","5",",1538496,",",1347300,",0,"[{'id': 1538496, 'book_id': 'heb', 'chapter': '11', 'verse': '3', 'word_num': 5, 'word': 'ῥήματι', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,DNS,'}]","ῥήματι",1,0,"[{'id': 1347300, 'book_id': 'heb', 'chapter': '11', 'verse': '3', 'word_num': 9, 'word': 'by', 'occurrence': 1}]","by",1,"ῥήματι = by",0.015873015873015872,0,0
"555182","heb","12","19","5",",1539425,",",1348656,1348657,1348658,",0,"[{'id': 1539425, 'book_id': 'heb', 'chapter': '12', 'verse': '19', 'word_num': 5, 'word': 'ῥημάτων', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,GNP,'}]","ῥημάτων",1,2,"[{'id': 1348656, 'book_id': 'heb', 'chapter': '12', 'verse': '19', 'word_num': 9, 'word': 'that', 'occurrence': 1}, {'id': 1348657, 'book_id': 'heb', 'chapter': '12', 'verse': '19', 'word_num': 10, 'word': 'speaks', 'occurrence': 1}, {'id': 1348658, 'book_id': 'heb', 'chapter': '12', 'verse': '19', 'word_num': 11, 'word': 'words', 'occurrence': 1}]","that speaks words",3,"ῥημάτων = that speaks words",0.015873015873015872,0,0
"557719","1pe","1","25","2",",1542090,",",1352433,",0,"[{'id': 1542090, 'book_id': '1pe', 'chapter': '1', 'verse': '25', 'word_num': 2, 'word': 'ῥῆμα', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμα",1,0,"[{'id': 1352433, 'book_id': '1pe', 'chapter': '1', 'verse': '25', 'word_num': 2, 'word': 'word', 'occurrence': 1}]","word",1,"ῥῆμα = word",0.07936507936507936,0,0
"557726","1pe","1","25","9",",1542100,",",1352442,",0,"[{'id': 1542100, 'book_id': '1pe', 'chapter': '1', 'verse': '25', 'word_num': 12, 'word': 'ῥῆμα', 'occurrence': 2, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,NNS,'}]","ῥῆμα",1,0,"[{'id': 1352442, 'book_id': '1pe', 'chapter': '1', 'verse': '25', 'word_num': 11, 'word': 'word', 'occurrence': 2}]","word",1,"ῥῆμα = word",0.07936507936507936,0,0
"559608","2pe","3","2","2",",1544153,",",1355547,",0,"[{'id': 1544153, 'book_id': '2pe', 'chapter': '3', 'verse': '2', 'word_num': 3, 'word': 'ῥημάτων', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,GNP,'}]","ῥημάτων",1,0,"[{'id': 1355547, 'book_id': '2pe', 'chapter': '3', 'verse': '2', 'word_num': 6, 'word': 'words', 'occurrence': 1}]","words",1,"ῥημάτων = words",0.031746031746031744,0,0
"562600","jud","1","17","5",",1547406,",",1359759,",0,"[{'id': 1547406, 'book_id': 'jud', 'chapter': '1', 'verse': '17', 'word_num': 5, 'word': 'ῥημάτων', 'occurrence': 1, 'strong': 'G44870', 'lemma': 'ῥῆμα', 'morph': 'Gr,N,,,,,GNP,'}]","ῥημάτων",1,0,"[{'id': 1359759, 'book_id': 'jud', 'chapter': '1', 'verse': '17', 'word_num': 5, 'word': 'words', 'occurrence': 1}]","words",1,"ῥημάτων = words",0.031746031746031744,0,0
