"alignment_key","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong"
29108,"luk","3","8","10","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
32710,"luk","7","49","6","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
36657,"luk","12","1","16","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
37178,"luk","12","33","7","ἑαυτοῖς",1,0,"for yourselves",2,0,"ἑαυτοῖς = for yourselves",3.9215686274509802,"ἑαυτοῖς","ἑαυτοῦ","G14380"
39646,"luk","16","9","6","ἑαυτοῖς",1,0,"for yourselves",2,0,"ἑαυτοῖς = for yourselves",3.9215686274509802,"ἑαυτοῖς","ἑαυτοῦ","G14380"
40095,"luk","17","3","1","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
40767,"luk","18","9","11","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
43214,"luk","21","34","2","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
49282,"jhn","5","42","11","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
50219,"jhn","6","53","24","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
57589,"jhn","17","13","17","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
58983,"jhn","19","24","22","ἑαυτοῖς",1,0,"among themselves",2,0,"ἑαυτοῖς = among themselves",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
63475,"act","5","35","7","ἑαυτοῖς",1,0,"to yourselves",2,0,"ἑαυτοῖς = to yourselves",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
73325,"act","20","28","1","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
78356,"act","28","29","12","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
78810,"rom","1","27","22","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
79083,"rom","2","14","15","ἑαυτοῖς",1,0,"to themselves",2,0,"ἑαυτοῖς = to themselves",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
81543,"rom","8","23","15","ἑαυτοῖς",1,0,"ourselves",1,0,"ἑαυτοῖς = ourselves",5.88235294117647,"ἑαυτοῖς","ἑαυτοῦ","G14380"
82999,"rom","11","25","16","ἑαυτοῖς",1,0,"your own thinking",3,0,"ἑαυτοῖς = your own thinking",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
83347,"rom","12","16","15","ἑαυτοῖς",1,0,"your own thoughts",3,0,"ἑαυτοῖς = your own thoughts",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
83444,"rom","13","2","13","ἑαυτοῖς",1,0,"on themselves",2,0,"ἑαυτοῖς = on themselves",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
84010,"rom","15","1","13","ἑαυτοῖς",1,0,"ourselves",1,0,"ἑαυτοῖς = ourselves",5.88235294117647,"ἑαυτοῖς","ἑαυτοῦ","G14380"
91683,"2co","1","9","8","ἑαυτοῖς",1,0,"us",1,0,"ἑαυτοῖς = us",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
91690,"2co","1","9","15","ἑαυτοῖς",1,0,"ourselves",1,0,"ἑαυτοῖς = ourselves",5.88235294117647,"ἑαυτοῖς","ἑαυτοῦ","G14380"
93071,"2co","5","15","8","ἑαυτοῖς",1,0,"for themselves",2,0,"ἑαυτοῖς = for themselves",13.725490196078432,"ἑαυτοῖς","ἑαυτοῦ","G14380"
94623,"2co","10","12","17","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
94627,"2co","10","12","21","ἑαυτοῖς",1,0,"with themselves",2,0,"ἑαυτοῖς = with themselves",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
99635,"eph","4","32","7","ἑαυτοῖς",1,0,"one another",2,0,"ἑαυτοῖς = one another",1.9607843137254901,"ἑαυτοῖς","ἑαυτοῦ","G14380"
99880,"eph","5","19","1","ἑαυτοῖς",1,0,"to each other",3,0,"ἑαυτοῖς = to each other",3.9215686274509802,"ἑαυτοῖς","ἑαυτοῦ","G14380"
103146,"col","3","13","4","ἑαυτοῖς",1,0,"to each other",3,0,"ἑαυτοῖς = to each other",3.9215686274509802,"ἑαυτοῖς","ἑαυτοῦ","G14380"
104863,"1th","5","13","11","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
106431,"1ti","3","13","5","ἑαυτοῖς",1,0,"for themselves",2,0,"ἑαυτοῖς = for themselves",13.725490196078432,"ἑαυτοῖς","ἑαυτοῦ","G14380"
107381,"1ti","6","19","1","ἑαυτοῖς",1,0,"for themselves",2,0,"ἑαυτοῖς = for themselves",13.725490196078432,"ἑαυτοῖς","ἑαυτοῦ","G14380"
108362,"2ti","4","3","11","ἑαυτοῖς",1,0,"for themselves",2,0,"ἑαυτοῖς = for themselves",13.725490196078432,"ἑαυτοῖς","ἑαυτοῦ","G14380"
110995,"heb","6","6","12","ἑαυτοῖς",1,0,"for themselves",2,0,"ἑαυτοῖς = for themselves",13.725490196078432,"ἑαυτοῖς","ἑαυτοῦ","G14380"
114784,"jas","2","4","4","ἑαυτοῖς",1,0,"yourselves",1,0,"ἑαυτοῖς = yourselves",21.568627450980394,"ἑαυτοῖς","ἑαυτοῦ","G14380"
116166,"1pe","1","12","6","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
117904,"2pe","2","1","28","ἑαυτοῖς",1,0,"themselves",1,0,"ἑαυτοῖς = themselves",27.450980392156865,"ἑαυτοῖς","ἑαυτοῦ","G14380"
3599,"mat","8","22","11","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
8194,"mat","15","30","6","ἑαυτῶν",1,0,"them",1,0,"ἑαυτῶν = them",12.195121951219512,"ἑαυτῶν","ἑαυτοῦ","G14380"
9803,"mat","18","31","11","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
10970,"mat","21","8","3","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
13640,"mat","25","3","12","ἑαυτῶν",1,0,"them",1,0,"ἑαυτῶν = them",12.195121951219512,"ἑαυτῶν","ἑαυτοῦ","G14380"
13649,"mat","25","4","8","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
13679,"mat","25","7","7","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
14438,"mat","26","11","7","ἑαυτῶν",1,0,"you",1,0,"ἑαυτῶν = you",7.317073170731707,"ἑαυτῶν","ἑαυτοῦ","G14380"
21336,"mrk","8","14","12","ἑαυτῶν",1,0,"them",1,0,"ἑαυτῶν = them",12.195121951219512,"ἑαυτῶν","ἑαυτοῦ","G14380"
21866,"mrk","9","8","7","ἑαυτῶν",1,0,"them",1,0,"ἑαυτῶν = them",12.195121951219512,"ἑαυτῶν","ἑαυτοῦ","G14380"
25269,"mrk","14","7","7","ἑαυτῶν",1,0,"you",1,0,"ἑαυτῶν = you",7.317073170731707,"ἑαυτῶν","ἑαυτοῦ","G14380"
28759,"luk","2","39","13","ἑαυτῶν",1,0,"their own",2,0,"ἑαυτῶν = their own",4.878048780487805,"ἑαυτῶν","ἑαυτοῦ","G14380"
34880,"luk","9","60","8","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
37219,"luk","12","36","4","ἑαυτῶν",1,0,"their own",2,0,"ἑαυτῶν = their own",4.878048780487805,"ἑαυτῶν","ἑαυτοῦ","G14380"
37601,"luk","12","57","9","ἑαυτῶν",1,0,"yourselves",1,0,"ἑαυτῶν = yourselves",9.75609756097561,"ἑαυτῶν","ἑαυτοῦ","G14380"
39631,"luk","16","8","20","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
41813,"luk","19","36","5","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
43167,"luk","21","30","6","ἑαυτῶν",1,0,"yourselves",1,0,"ἑαυτῶν = yourselves",9.75609756097561,"ἑαυτῶν","ἑαυτοῦ","G14380"
54456,"jhn","12","8","7","ἑαυτῶν",1,0,"you",1,0,"ἑαυτῶν = you",7.317073170731707,"ἑαυτῶν","ἑαυτοῦ","G14380"
69387,"act","14","14","9","ἑαυτῶν",1,0,"their",1,0,"ἑαυτῶν = their",14.634146341463413,"ἑαυτῶν","ἑαυτοῦ","G14380"
73376,"act","20","30","12","ἑαυτῶν",1,0,"them",1,0,"ἑαυτῶν = them",12.195121951219512,"ἑαυτῶν","ἑαυτοῦ","G14380"
73892,"act","21","23","11","ἀφ’ ἑαυτῶν",2,0,"themselves",1,0,"ἀφ’ ἑαυτῶν = themselves",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
84558,"rom","16","4","6","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
84751,"rom","16","18","10","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
86620,"1co","6","7","13","ἑαυτῶν",1,0,"yourselves",1,0,"ἑαυτῶν = yourselves",9.75609756097561,"ἑαυτῶν","ἑαυτοῦ","G14380"
86837,"1co","6","19","21","ἑαυτῶν",1,0,"your own",2,0,"ἑαυτῶν = your own",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
92335,"2co","3","5","5","ἑαυτῶν",1,0,"ourselves",1,0,"ἑαυτῶν = ourselves",4.878048780487805,"ἑαυτῶν","ἑαυτοῦ","G14380"
92340,"2co","3","5","10","ἑαυτῶν",1,0,"ourselves",1,0,"ἑαυτῶν = ourselves",4.878048780487805,"ἑαυτῶν","ἑαυτοῦ","G14380"
100017,"eph","5","28","6","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
100021,"eph","5","28","10","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
101016,"php","2","3","11","ἑαυτῶν",1,0,"yourselves",1,0,"ἑαυτῶν = yourselves",9.75609756097561,"ἑαυτῶν","ἑαυτοῦ","G14380"
101020,"php","2","4","3","τὰ ἑαυτῶν",2,0,"himself",1,0,"τὰ ἑαυτῶν = himself",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
101135,"php","2","12","22","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
101261,"php","2","21","5","ἑαυτῶν",1,0,"own interests",2,0,"ἑαυτῶν = own interests",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
103923,"1th","2","8","15","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
105709,"2th","3","12","15","τὸν ἑαυτῶν",2,0,"their own",2,0,"τὸν ἑαυτῶν = their own",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
112709,"heb","10","25","3","τὴν ἐπισυναγωγὴν ἑαυτῶν",3,0,"meeting together",2,0,"τὴν ἐπισυναγωγὴν ἑαυτῶν = meeting together",2.4390243902439024,"ἑαυτῶν","ἑαυτοῦ","G14380"
121033,"jud","1","6","6","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
121176,"jud","1","13","6","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
121268,"jud","1","18","10","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
124906,"rev","10","3","16","ἑαυτῶν",1,0,"own",1,0,"ἑαυτῶν = own",31.70731707317073,"ἑαυτῶν","ἑαυτοῦ","G14380"
5870,"mat","12","26","6","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
8710,"mat","16","24","11","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
9296,"mat","18","4","3","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
12390,"mat","23","12","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
12395,"mat","23","12","7","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
16016,"mat","27","42","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
18191,"mrk","3","26","5","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
19076,"mrk","5","5","15","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
21659,"mrk","8","34","16","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
24403,"mrk","12","33","21","ἑαυτὸν",1,0,"oneself",1,0,"ἑαυτὸν = oneself",3.389830508474576,"ἑαυτὸν","ἑαυτοῦ","G14380"
26635,"mrk","15","31","17","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
34222,"luk","9","23","11","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
34263,"luk","9","25","13","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
35436,"luk","10","29","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
35976,"luk","11","18","7","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
38483,"luk","14","11","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
38488,"luk","14","11","9","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
39193,"luk","15","17","3","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
40794,"luk","18","11","6","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
40857,"luk","18","14","14","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
40862,"luk","18","14","19","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
44396,"luk","23","2","18","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
45365,"luk","24","12","16","ἑαυτὸν",1,0,"his home",2,0,"ἑαυτὸν = his home",1.694915254237288,"ἑαυτὸν","ἑαυτοῦ","G14380"
48866,"jhn","5","18","23","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
51507,"jhn","8","22","7","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
58674,"jhn","19","7","14","ἑαυτὸν ἐποίησεν",2,0,"he claimed to be",4,0,"ἑαυτὸν ἐποίησεν = he claimed to be",1.694915254237288,"ἑαυτὸν","ἑαυτοῦ","G14380"
58770,"jhn","19","12","21","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
59893,"jhn","21","1","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
60035,"jhn","21","7","28","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
60439,"act","1","3","6","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
65117,"act","8","9","17","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
70781,"act","16","27","16","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
72692,"act","19","31","17","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
76001,"act","25","4","9","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
78065,"act","28","16","8","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
83977,"rom","14","22","12","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
85881,"1co","3","18","3","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
89838,"1co","14","4","3","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
94719,"2co","10","18","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
95923,"gal","1","4","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
96603,"gal","2","20","29","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
97864,"gal","6","4","11","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
99662,"eph","5","2","11","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
99973,"eph","5","25","12","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
100029,"eph","5","28","18","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
101052,"php","2","7","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
101066,"php","2","8","1","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
105311,"2th","2","4","17","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
106156,"1ti","2","6","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
107889,"2ti","2","13","10","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
108006,"2ti","2","21","4","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
109050,"tit","2","14","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
110761,"heb","5","5","5","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
111620,"heb","7","27","25","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
112141,"heb","9","14","12","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
114651,"jas","1","24","2","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
114719,"jas","1","27","19","ἑαυτὸν",1,0,"oneself",1,0,"ἑαυτὸν = oneself",3.389830508474576,"ἑαυτὸν","ἑαυτοῦ","G14380"
119361,"1jn","3","3","7","ἑαυτὸν",1,0,"himself",1,0,"ἑαυτὸν = himself",91.52542372881356,"ἑαυτὸν","ἑαυτοῦ","G14380"
120423,"1jn","5","18","13","ἑαυτὸν",1,0,"him",1,0,"ἑαυτὸν = him",1.694915254237288,"ἑαυτὸν","ἑαυτοῦ","G14380"
6227,"mat","12","45","5","ἑαυτοῦ",1,0,"it",1,0,"ἑαυτοῦ = it",2.2222222222222223,"ἑαυτοῦ","ἑαυτοῦ","G14380"
6232,"mat","12","45","10","ἑαυτοῦ",1,0,"than itself",2,0,"ἑαυτοῦ = than itself",2.2222222222222223,"ἑαυτοῦ","ἑαυτοῦ","G14380"
28187,"luk","2","3","7","ἑαυτοῦ",1,0,"own",1,0,"ἑαυτοῦ = own",37.77777777777778,"ἑαυτοῦ","ἑαυτοῦ","G14380"
36031,"luk","11","21","6","ἑαυτοῦ",1,0,"own",1,0,"ἑαυτοῦ = own",37.77777777777778,"ἑαυτοῦ","ἑαυτοῦ","G14380"
36108,"luk","11","26","8","ἑαυτοῦ",1,0,"itself",1,0,"ἑαυτοῦ = itself",8.88888888888889,"ἑαυτοῦ","ἑαυτοῦ","G14380"
38001,"luk","13","19","10","ἑαυτοῦ",1,0,"his",1,0,"ἑαυτοῦ = his",4.444444444444445,"ἑαυτοῦ","ἑαυτοῦ","G14380"
38757,"luk","14","26","9","ἑαυτοῦ",1,0,"own",1,0,"ἑαυτοῦ = own",37.77777777777778,"ἑαυτοῦ","ἑαυτοῦ","G14380"
38773,"luk","14","26","25","ἑαυτοῦ",1,0,"own",1,0,"ἑαυτοῦ = own",37.77777777777778,"ἑαυτοῦ","ἑαυτοῦ","G14380"
38890,"luk","14","33","10","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
39242,"luk","15","20","5","ἑαυτοῦ",1,0,"own",1,0,"ἑαυτοῦ = own",37.77777777777778,"ἑαυτοῦ","ἑαυτοῦ","G14380"
39561,"luk","16","5","8","ἑαυτοῦ",1,0,"his",1,0,"ἑαυτοῦ = his",4.444444444444445,"ἑαυτοῦ","ἑαυτοῦ","G14380"
41457,"luk","19","13","3","ἑαυτοῦ",1,0,"of his",2,0,"ἑαυτοῦ = of his",2.2222222222222223,"ἑαυτοῦ","ἑαυτοῦ","G14380"
45619,"luk","24","27","13","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
48885,"jhn","5","19","16","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
50742,"jhn","7","18","3","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
52494,"jhn","9","21","23","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
54208,"jhn","11","51","5","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
56363,"jhn","15","4","12","ἑαυτοῦ",1,0,"itself",1,0,"ἑαυτοῦ = itself",8.88888888888889,"ἑαυτοῦ","ἑαυτοῦ","G14380"
56963,"jhn","16","13","18","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
65556,"act","8","34","16","ἑαυτοῦ",1,0,"himself",1,0,"ἑαυτοῦ = himself",26.666666666666668,"ἑαυτοῦ","ἑαυτοῦ","G14380"
73681,"act","21","11","8","ἑαυτοῦ",1,0,"his own",2,0,"ἑαυτοῦ = his own",6.666666666666667,"ἑαυτοῦ","ἑαυτοῦ","G14380"
79949,"rom","4","19","4","τὸ ἑαυτοῦ",2,0,"his own",2,0,"τὸ ἑαυτοῦ = his own",2.2222222222222223,"ἑαυτοῦ","ἑαυτοῦ","G14380"
